# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=64", "--learning_rate=0.0005", "--hidden_size=256", "--temperature=1.5", "--temp_update=0.99", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=64, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=256, learning_rate=0.0005, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=1466866820, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.99, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.3424501419067383, "acc": 0.09532944113016129, "length": 2.1627910137176514, "mode": "train", "epoch": 1}
{"loss": 2.215118885040283, "acc": 0.13332682847976685, "length": 2.5006837844848633, "mode": "test", "epoch": 1}
{"loss": 2.042539119720459, "acc": 0.18146203458309174, "length": 3.3338515758514404, "mode": "train", "epoch": 2}
{"loss": 1.9398033618927002, "acc": 0.2081461250782013, "length": 3.4302597045898438, "mode": "test", "epoch": 2}
{"loss": 1.8409459590911865, "acc": 0.2388887107372284, "length": 3.4240128993988037, "mode": "train", "epoch": 3}
{"loss": 1.8310394287109375, "acc": 0.2403789758682251, "length": 3.2683141231536865, "mode": "test", "epoch": 3}
{"loss": 1.7682327032089233, "acc": 0.27116501331329346, "length": 3.3998589515686035, "mode": "train", "epoch": 4}
{"loss": 1.764248251914978, "acc": 0.2722211480140686, "length": 3.4178550243377686, "mode": "test", "epoch": 4}
{"loss": 1.6980907917022705, "acc": 0.3010486960411072, "length": 3.532663106918335, "mode": "train", "epoch": 5}
{"loss": 1.7277193069458008, "acc": 0.2915608584880829, "length": 3.443152904510498, "mode": "test", "epoch": 5}
{"loss": 1.6560280323028564, "acc": 0.3267973065376282, "length": 3.4804916381835938, "mode": "train", "epoch": 6}
{"loss": 1.6851457357406616, "acc": 0.32047274708747864, "length": 3.6424105167388916, "mode": "test", "epoch": 6}
{"loss": 1.5784389972686768, "acc": 0.3709886372089386, "length": 3.624251127243042, "mode": "train", "epoch": 7}
{"loss": 1.5992751121520996, "acc": 0.36139869689941406, "length": 3.67376446723938, "mode": "test", "epoch": 7}
{"loss": 1.4894555807113647, "acc": 0.4034920334815979, "length": 3.722853899002075, "mode": "train", "epoch": 8}
{"loss": 1.4908171892166138, "acc": 0.4035944640636444, "length": 3.765188455581665, "mode": "test", "epoch": 8}
{"loss": 1.3945811986923218, "acc": 0.443308562040329, "length": 3.8429088592529297, "mode": "train", "epoch": 9}
{"loss": 1.4313502311706543, "acc": 0.4275248944759369, "length": 3.938464641571045, "mode": "test", "epoch": 9}
{"loss": 1.2818711996078491, "acc": 0.4926224946975708, "length": 3.961840867996216, "mode": "train", "epoch": 10}
{"loss": 1.334641933441162, "acc": 0.4745067358016968, "length": 3.9794881343841553, "mode": "test", "epoch": 10}
{"loss": 1.1847931146621704, "acc": 0.5387681722640991, "length": 3.96763277053833, "mode": "train", "epoch": 11}
{"loss": 1.2440235614776611, "acc": 0.5103535652160645, "length": 3.9666926860809326, "mode": "test", "epoch": 11}
{"loss": 1.0693492889404297, "acc": 0.5764253735542297, "length": 4.048892974853516, "mode": "train", "epoch": 12}
{"loss": 1.1275359392166138, "acc": 0.5547958612442017, "length": 4.022758483886719, "mode": "test", "epoch": 12}
{"loss": 0.9571271538734436, "acc": 0.6232739686965942, "length": 4.203553676605225, "mode": "train", "epoch": 13}
{"loss": 1.0375772714614868, "acc": 0.6084195971488953, "length": 4.352510452270508, "mode": "test", "epoch": 13}
{"loss": 0.8098527193069458, "acc": 0.6917217969894409, "length": 4.399302959442139, "mode": "train", "epoch": 14}
{"loss": 0.8936377763748169, "acc": 0.6599921584129333, "length": 4.436511039733887, "mode": "test", "epoch": 14}
{"loss": 0.6845260858535767, "acc": 0.7493576407432556, "length": 4.550062656402588, "mode": "train", "epoch": 15}
{"loss": 0.7804154753684998, "acc": 0.7224067449569702, "length": 4.6666340827941895, "mode": "test", "epoch": 15}
{"loss": 0.558602511882782, "acc": 0.8010274767875671, "length": 4.789584636688232, "mode": "train", "epoch": 16}
{"loss": 0.7120007872581482, "acc": 0.7487790584564209, "length": 4.853975296020508, "mode": "test", "epoch": 16}
{"loss": 0.41320738196372986, "acc": 0.8601616024971008, "length": 4.952960014343262, "mode": "train", "epoch": 17}
{"loss": 0.5188081860542297, "acc": 0.8279937505722046, "length": 4.928013324737549, "mode": "test", "epoch": 17}
{"loss": 0.2899353504180908, "acc": 0.9127193093299866, "length": 5.109116077423096, "mode": "train", "epoch": 18}
{"loss": 0.42568206787109375, "acc": 0.8635475635528564, "length": 5.257472038269043, "mode": "test", "epoch": 18}
{"loss": 0.169289231300354, "acc": 0.9547299146652222, "length": 5.307736873626709, "mode": "train", "epoch": 19}
{"loss": 0.2809085547924042, "acc": 0.9169759750366211, "length": 5.21429967880249, "mode": "test", "epoch": 19}
{"loss": 0.12031775712966919, "acc": 0.9691925644874573, "length": 5.3171868324279785, "mode": "train", "epoch": 20}
{"loss": 0.28113436698913574, "acc": 0.9166829586029053, "length": 5.291170120239258, "mode": "test", "epoch": 20}
{"loss": 0.1006893590092659, "acc": 0.9750962853431702, "length": 5.394725322723389, "mode": "train", "epoch": 21}
{"loss": 0.22029411792755127, "acc": 0.9309435486793518, "length": 5.4086737632751465, "mode": "test", "epoch": 21}
{"loss": 0.09953119605779648, "acc": 0.9737128615379333, "length": 5.445064067840576, "mode": "train", "epoch": 22}
{"loss": 0.1924685686826706, "acc": 0.9441297054290771, "length": 5.572474956512451, "mode": "test", "epoch": 22}
{"loss": 0.05680396780371666, "acc": 0.9867486953735352, "length": 5.522334575653076, "mode": "train", "epoch": 23}
{"loss": 0.15533298254013062, "acc": 0.9570228457450867, "length": 5.546786308288574, "mode": "test", "epoch": 23}
{"loss": 0.07741674780845642, "acc": 0.9811400175094604, "length": 5.539087772369385, "mode": "train", "epoch": 24}
{"loss": 0.17959068715572357, "acc": 0.9491111636161804, "length": 5.621898651123047, "mode": "test", "epoch": 24}
{"loss": 0.04990774020552635, "acc": 0.9884003400802612, "length": 5.591816425323486, "mode": "train", "epoch": 25}
{"loss": 0.17289835214614868, "acc": 0.9517483711242676, "length": 5.499218463897705, "mode": "test", "epoch": 25}
{"loss": 0.061022836714982986, "acc": 0.9848587512969971, "length": 5.571757793426514, "mode": "train", "epoch": 26}
{"loss": 0.19405099749565125, "acc": 0.9490134716033936, "length": 5.489353179931641, "mode": "test", "epoch": 26}
{"loss": 0.06357447803020477, "acc": 0.9850219488143921, "length": 5.530350685119629, "mode": "train", "epoch": 27}
