# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=64", "--learning_rate=0.0005", "--hidden_size=128", "--temperature=1.5", "--temp_update=0.99", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=64, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=128, learning_rate=0.0005, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=1153815818, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.99, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.3743982315063477, "acc": 0.08184482157230377, "length": 2.6523284912109375, "mode": "train", "epoch": 1}
{"loss": 2.3501975536346436, "acc": 0.08790779113769531, "length": 1.9480366706848145, "mode": "test", "epoch": 1}
{"loss": 2.27638840675354, "acc": 0.11441817134618759, "length": 2.932687282562256, "mode": "train", "epoch": 2}
{"loss": 2.276907205581665, "acc": 0.10949404537677765, "length": 2.9176597595214844, "mode": "test", "epoch": 2}
{"loss": 2.2034335136413574, "acc": 0.13266238570213318, "length": 3.3019187450408936, "mode": "train", "epoch": 3}
{"loss": 2.2233943939208984, "acc": 0.1275639832019806, "length": 3.3353192806243896, "mode": "test", "epoch": 3}
{"loss": 2.072058916091919, "acc": 0.1859769970178604, "length": 3.8340322971343994, "mode": "train", "epoch": 4}
{"loss": 1.988585352897644, "acc": 0.20785309374332428, "length": 4.045028209686279, "mode": "test", "epoch": 4}
{"loss": 1.8552172183990479, "acc": 0.2523549199104309, "length": 4.246748447418213, "mode": "train", "epoch": 5}
{"loss": 1.8678667545318604, "acc": 0.2529790997505188, "length": 4.371556758880615, "mode": "test", "epoch": 5}
{"loss": 1.7278883457183838, "acc": 0.2862682044506073, "length": 4.458353042602539, "mode": "train", "epoch": 6}
{"loss": 1.7596197128295898, "acc": 0.2866770923137665, "length": 4.5208048820495605, "mode": "test", "epoch": 6}
{"loss": 1.6006914377212524, "acc": 0.3283538222312927, "length": 4.524743556976318, "mode": "train", "epoch": 7}
{"loss": 1.654916763305664, "acc": 0.3105098605155945, "length": 4.583414554595947, "mode": "test", "epoch": 7}
{"loss": 1.525917649269104, "acc": 0.34771040081977844, "length": 4.590905666351318, "mode": "train", "epoch": 8}
{"loss": 1.5914812088012695, "acc": 0.3282867670059204, "length": 4.643387317657471, "mode": "test", "epoch": 8}
{"loss": 1.4877326488494873, "acc": 0.37315407395362854, "length": 4.623729228973389, "mode": "train", "epoch": 9}
{"loss": 1.5447090864181519, "acc": 0.35553818941116333, "length": 4.642899036407471, "mode": "test", "epoch": 9}
{"loss": 1.4456839561462402, "acc": 0.40289226174354553, "length": 4.649384021759033, "mode": "train", "epoch": 10}
{"loss": 1.4983203411102295, "acc": 0.3893338441848755, "length": 4.64797830581665, "mode": "test", "epoch": 10}
{"loss": 1.4037010669708252, "acc": 0.4227479100227356, "length": 4.654352188110352, "mode": "train", "epoch": 11}
{"loss": 1.4780569076538086, "acc": 0.390017569065094, "length": 4.72035551071167, "mode": "test", "epoch": 11}
{"loss": 1.344602346420288, "acc": 0.4509415328502655, "length": 4.705184459686279, "mode": "train", "epoch": 12}
{"loss": 1.377885341644287, "acc": 0.42869701981544495, "length": 4.786970138549805, "mode": "test", "epoch": 12}
{"loss": 1.2264074087142944, "acc": 0.4869520366191864, "length": 4.757717132568359, "mode": "train", "epoch": 13}
{"loss": 1.2507003545761108, "acc": 0.463957816362381, "length": 4.765872478485107, "mode": "test", "epoch": 13}
{"loss": 1.1631470918655396, "acc": 0.5039948225021362, "length": 4.832342147827148, "mode": "train", "epoch": 14}
{"loss": 1.2416868209838867, "acc": 0.4623950123786926, "length": 4.793025970458984, "mode": "test", "epoch": 14}
{"loss": 1.126733660697937, "acc": 0.5185422897338867, "length": 4.841137886047363, "mode": "train", "epoch": 15}
{"loss": 1.1932151317596436, "acc": 0.48329752683639526, "length": 4.847137928009033, "mode": "test", "epoch": 15}
{"loss": 1.0973459482192993, "acc": 0.5466394424438477, "length": 4.809023857116699, "mode": "train", "epoch": 16}
{"loss": 1.160406470298767, "acc": 0.5190466642379761, "length": 4.827993869781494, "mode": "test", "epoch": 16}
{"loss": 1.0455516576766968, "acc": 0.5897023677825928, "length": 4.885854721069336, "mode": "train", "epoch": 17}
{"loss": 1.1171231269836426, "acc": 0.5535261034965515, "length": 4.907403945922852, "mode": "test", "epoch": 17}
{"loss": 0.9709490537643433, "acc": 0.6317342519760132, "length": 4.8875908851623535, "mode": "train", "epoch": 18}
{"loss": 1.0472155809402466, "acc": 0.5955264568328857, "length": 4.8961710929870605, "mode": "test", "epoch": 18}
{"loss": 0.8772662878036499, "acc": 0.6729518175125122, "length": 4.951766014099121, "mode": "train", "epoch": 19}
{"loss": 0.9648677110671997, "acc": 0.6388943195343018, "length": 4.961906433105469, "mode": "test", "epoch": 19}
{"loss": 0.8000761866569519, "acc": 0.6995148062705994, "length": 4.950588703155518, "mode": "train", "epoch": 20}
{"loss": 0.9508518576622009, "acc": 0.6390896439552307, "length": 5.029595851898193, "mode": "test", "epoch": 20}
{"loss": 0.7349745035171509, "acc": 0.7258392572402954, "length": 5.018064975738525, "mode": "train", "epoch": 21}
{"loss": 0.9002319574356079, "acc": 0.665755033493042, "length": 5.044149398803711, "mode": "test", "epoch": 21}
{"loss": 0.668796956539154, "acc": 0.753065288066864, "length": 5.076206684112549, "mode": "train", "epoch": 22}
{"loss": 0.7788338661193848, "acc": 0.7047274708747864, "length": 5.0723772048950195, "mode": "test", "epoch": 22}
{"loss": 0.6081210970878601, "acc": 0.773048996925354, "length": 5.17573881149292, "mode": "train", "epoch": 23}
{"loss": 0.7266409993171692, "acc": 0.7249462604522705, "length": 5.196424961090088, "mode": "test", "epoch": 23}
{"loss": 0.5449248552322388, "acc": 0.7954215407371521, "length": 5.235789775848389, "mode": "train", "epoch": 24}
{"loss": 0.7142797708511353, "acc": 0.7385231256484985, "length": 5.308849334716797, "mode": "test", "epoch": 24}
{"loss": 0.4768468141555786, "acc": 0.8265215158462524, "length": 5.3051252365112305, "mode": "train", "epoch": 25}
{"loss": 0.6322400569915771, "acc": 0.7623559236526489, "length": 5.223773956298828, "mode": "test", "epoch": 25}
{"loss": 0.40855279564857483, "acc": 0.8545114398002625, "length": 5.361839294433594, "mode": "train", "epoch": 26}
{"loss": 0.561941385269165, "acc": 0.8009377121925354, "length": 5.362766265869141, "mode": "test", "epoch": 26}
{"loss": 0.346047967672348, "acc": 0.8895782232284546, "length": 5.400627136230469, "mode": "train", "epoch": 27}
