# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=128", "--learning_rate=0.0005", "--hidden_size=128", "--temperature=1.5", "--temp_update=0.99", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=128, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=128, learning_rate=0.0005, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=1834727287, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.99, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.382211685180664, "acc": 0.07640866190195084, "length": 2.7835676670074463, "mode": "train", "epoch": 1}
{"loss": 2.349691152572632, "acc": 0.09552647173404694, "length": 1.7255322933197021, "mode": "test", "epoch": 1}
{"loss": 2.2860493659973145, "acc": 0.11587116122245789, "length": 2.678396463394165, "mode": "train", "epoch": 2}
{"loss": 2.266889810562134, "acc": 0.11681969463825226, "length": 2.6422152519226074, "mode": "test", "epoch": 2}
{"loss": 2.2024643421173096, "acc": 0.1371130496263504, "length": 3.1723897457122803, "mode": "train", "epoch": 3}
{"loss": 2.165600061416626, "acc": 0.14358273148536682, "length": 3.203946113586426, "mode": "test", "epoch": 3}
{"loss": 2.096851348876953, "acc": 0.16256622970104218, "length": 3.5230588912963867, "mode": "train", "epoch": 4}
{"loss": 2.103364944458008, "acc": 0.15442469716072083, "length": 3.5068373680114746, "mode": "test", "epoch": 4}
{"loss": 2.013119697570801, "acc": 0.18399694561958313, "length": 3.7791311740875244, "mode": "train", "epoch": 5}
{"loss": 2.0264365673065186, "acc": 0.17757374048233032, "length": 3.823012351989746, "mode": "test", "epoch": 5}
{"loss": 1.9432429075241089, "acc": 0.19917674362659454, "length": 3.9930615425109863, "mode": "train", "epoch": 6}
{"loss": 1.969194769859314, "acc": 0.1909552663564682, "length": 3.9745068550109863, "mode": "test", "epoch": 6}
{"loss": 1.9040189981460571, "acc": 0.2047956883907318, "length": 4.06254768371582, "mode": "train", "epoch": 7}
{"loss": 1.9355405569076538, "acc": 0.1975971907377243, "length": 4.016213893890381, "mode": "test", "epoch": 7}
{"loss": 1.8819599151611328, "acc": 0.21079404652118683, "length": 4.094602584838867, "mode": "train", "epoch": 8}
{"loss": 1.9029346704483032, "acc": 0.20365305244922638, "length": 4.109591484069824, "mode": "test", "epoch": 8}
{"loss": 1.8668463230133057, "acc": 0.21651092171669006, "length": 4.126788139343262, "mode": "train", "epoch": 9}
{"loss": 1.8951343297958374, "acc": 0.21156476438045502, "length": 4.0893731117248535, "mode": "test", "epoch": 9}
{"loss": 1.8554702997207642, "acc": 0.22584526240825653, "length": 4.1343793869018555, "mode": "train", "epoch": 10}
{"loss": 1.8724435567855835, "acc": 0.221820667386055, "length": 4.073354244232178, "mode": "test", "epoch": 10}
{"loss": 1.8440656661987305, "acc": 0.23602911829948425, "length": 4.135357856750488, "mode": "train", "epoch": 11}
{"loss": 1.8580551147460938, "acc": 0.22650907933712006, "length": 4.110764026641846, "mode": "test", "epoch": 11}
{"loss": 1.828173041343689, "acc": 0.24938741326332092, "length": 4.165788650512695, "mode": "train", "epoch": 12}
{"loss": 1.8526477813720703, "acc": 0.23979292809963226, "length": 4.118772983551025, "mode": "test", "epoch": 12}
{"loss": 1.8012539148330688, "acc": 0.26600363850593567, "length": 4.232069969177246, "mode": "train", "epoch": 13}
{"loss": 1.8170232772827148, "acc": 0.25952333211898804, "length": 4.237644195556641, "mode": "test", "epoch": 13}
{"loss": 1.765984296798706, "acc": 0.2845868468284607, "length": 4.326150894165039, "mode": "train", "epoch": 14}
{"loss": 1.7854814529418945, "acc": 0.2700722813606262, "length": 4.3089470863342285, "mode": "test", "epoch": 14}
{"loss": 1.733685851097107, "acc": 0.2956974506378174, "length": 4.3725481033325195, "mode": "train", "epoch": 15}
{"loss": 1.7577170133590698, "acc": 0.2791560888290405, "length": 4.369408130645752, "mode": "test", "epoch": 15}
{"loss": 1.709753394126892, "acc": 0.3030296862125397, "length": 4.390402793884277, "mode": "train", "epoch": 16}
{"loss": 1.7269976139068604, "acc": 0.29488182067871094, "length": 4.454385757446289, "mode": "test", "epoch": 16}
{"loss": 1.6675058603286743, "acc": 0.32197239995002747, "length": 4.437565803527832, "mode": "train", "epoch": 17}
{"loss": 1.692877173423767, "acc": 0.2961515784263611, "length": 4.420980453491211, "mode": "test", "epoch": 17}
{"loss": 1.6312592029571533, "acc": 0.33404701948165894, "length": 4.442513465881348, "mode": "train", "epoch": 18}
{"loss": 1.672713279724121, "acc": 0.31138893961906433, "length": 4.4173665046691895, "mode": "test", "epoch": 18}
{"loss": 1.6106951236724854, "acc": 0.34873995184898376, "length": 4.488236427307129, "mode": "train", "epoch": 19}
{"loss": 1.6515966653823853, "acc": 0.3202773928642273, "length": 4.532330513000488, "mode": "test", "epoch": 19}
{"loss": 1.5938774347305298, "acc": 0.35162389278411865, "length": 4.511955261230469, "mode": "train", "epoch": 20}
{"loss": 1.649947166442871, "acc": 0.3251611590385437, "length": 4.474018573760986, "mode": "test", "epoch": 20}
{"loss": 1.5779424905776978, "acc": 0.3595758378505707, "length": 4.516512870788574, "mode": "train", "epoch": 21}
{"loss": 1.631281852722168, "acc": 0.32887282967567444, "length": 4.434459686279297, "mode": "test", "epoch": 21}
{"loss": 1.5590254068374634, "acc": 0.3704632520675659, "length": 4.5262980461120605, "mode": "train", "epoch": 22}
{"loss": 1.6044872999191284, "acc": 0.34147295355796814, "length": 4.536334991455078, "mode": "test", "epoch": 22}
{"loss": 1.5455108880996704, "acc": 0.37488946318626404, "length": 4.543118476867676, "mode": "train", "epoch": 23}
{"loss": 1.584923505783081, "acc": 0.3499706983566284, "length": 4.530670166015625, "mode": "test", "epoch": 23}
{"loss": 1.5255084037780762, "acc": 0.3869514763355255, "length": 4.544777870178223, "mode": "train", "epoch": 24}
{"loss": 1.6068003177642822, "acc": 0.34733346104621887, "length": 4.571205139160156, "mode": "test", "epoch": 24}
{"loss": 1.5125371217727661, "acc": 0.39460378885269165, "length": 4.5609283447265625, "mode": "train", "epoch": 25}
{"loss": 1.5807455778121948, "acc": 0.3584684431552887, "length": 4.554893493652344, "mode": "test", "epoch": 25}
{"loss": 1.494515299797058, "acc": 0.40171709656715393, "length": 4.549988269805908, "mode": "train", "epoch": 26}
{"loss": 1.5587314367294312, "acc": 0.3674545884132385, "length": 4.5167999267578125, "mode": "test", "epoch": 26}
{"loss": 1.4776287078857422, "acc": 0.4106558859348297, "length": 4.555479526519775, "mode": "train", "epoch": 27}
