# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=32", "--learning_rate=0.001", "--hidden_size=256", "--temperature=1.5", "--temp_update=0.97", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=32, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=256, learning_rate=0.001, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=1177567683, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.97, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.404292583465576, "acc": 0.05814122408628464, "length": 1.0339412689208984, "mode": "train", "epoch": 1}
{"loss": 2.4016175270080566, "acc": 0.05616331472992897, "length": 1.0, "mode": "test", "epoch": 1}
{"loss": 2.400010108947754, "acc": 0.06036720052361488, "length": 1.000152587890625, "mode": "train", "epoch": 2}
{"loss": 2.398715019226074, "acc": 0.062316857278347015, "length": 1.0, "mode": "test", "epoch": 2}
{"loss": 2.398655414581299, "acc": 0.06261394172906876, "length": 1.0000669956207275, "mode": "train", "epoch": 3}
{"loss": 2.400775194168091, "acc": 0.05801914259791374, "length": 1.0, "mode": "test", "epoch": 3}
{"loss": 2.3982741832733154, "acc": 0.061116185039281845, "length": 1.0000295639038086, "mode": "train", "epoch": 4}
{"loss": 2.397956609725952, "acc": 0.06212150678038597, "length": 1.0, "mode": "test", "epoch": 4}
{"loss": 2.397897720336914, "acc": 0.06316749006509781, "length": 1.000016450881958, "mode": "train", "epoch": 5}
{"loss": 2.398041248321533, "acc": 0.061437781900167465, "length": 1.0, "mode": "test", "epoch": 5}
{"loss": 2.3977768421173096, "acc": 0.06515368819236755, "length": 1.0000098943710327, "mode": "train", "epoch": 6}
{"loss": 2.3980956077575684, "acc": 0.061828482896089554, "length": 1.0, "mode": "test", "epoch": 6}
{"loss": 2.397775650024414, "acc": 0.06359077990055084, "length": 1.0000020265579224, "mode": "train", "epoch": 7}
{"loss": 2.3980586528778076, "acc": 0.06007032468914986, "length": 1.0, "mode": "test", "epoch": 7}
{"loss": 2.3977112770080566, "acc": 0.06528393179178238, "length": 1.0000041723251343, "mode": "train", "epoch": 8}
{"loss": 2.397993803024292, "acc": 0.05977730080485344, "length": 1.0, "mode": "test", "epoch": 8}
{"loss": 2.397674083709717, "acc": 0.06349309533834457, "length": 1.0000096559524536, "mode": "train", "epoch": 9}
{"loss": 2.3980367183685303, "acc": 0.05792146921157837, "length": 1.0, "mode": "test", "epoch": 9}
{"loss": 2.397651433944702, "acc": 0.06388382613658905, "length": 1.0000004768371582, "mode": "train", "epoch": 10}
{"loss": 2.39800763130188, "acc": 0.05928892269730568, "length": 1.0, "mode": "test", "epoch": 10}
{"loss": 2.3976216316223145, "acc": 0.0643722340464592, "length": 1.0, "mode": "train", "epoch": 11}
{"loss": 2.397949457168579, "acc": 0.05762844160199165, "length": 1.0, "mode": "test", "epoch": 11}
{"loss": 2.3975236415863037, "acc": 0.06391638517379761, "length": 1.0, "mode": "train", "epoch": 12}
{"loss": 2.397956132888794, "acc": 0.061340104788541794, "length": 1.0, "mode": "test", "epoch": 12}
{"loss": 2.397550582885742, "acc": 0.06544673442840576, "length": 1.0, "mode": "train", "epoch": 13}
{"loss": 2.3979480266571045, "acc": 0.059484273195266724, "length": 1.0, "mode": "test", "epoch": 13}
{"loss": 2.39750075340271, "acc": 0.06482808291912079, "length": 1.0, "mode": "train", "epoch": 14}
{"loss": 2.398526430130005, "acc": 0.06212150678038597, "length": 1.0, "mode": "test", "epoch": 14}
{"loss": 2.3974621295928955, "acc": 0.06505600363016129, "length": 1.0, "mode": "train", "epoch": 15}
{"loss": 2.397972822189331, "acc": 0.061437781900167465, "length": 1.0, "mode": "test", "epoch": 15}
{"loss": 2.397393226623535, "acc": 0.06518624722957611, "length": 1.0, "mode": "train", "epoch": 16}
{"loss": 2.3984780311584473, "acc": 0.06280523538589478, "length": 1.0, "mode": "test", "epoch": 16}
{"loss": 2.397360324859619, "acc": 0.06622818112373352, "length": 1.0, "mode": "train", "epoch": 17}
{"loss": 2.3982326984405518, "acc": 0.05967962369322777, "length": 1.0, "mode": "test", "epoch": 17}
{"loss": 2.3973019123077393, "acc": 0.06538160890340805, "length": 1.0, "mode": "train", "epoch": 18}
{"loss": 2.3981902599334717, "acc": 0.06241453438997269, "length": 1.0, "mode": "test", "epoch": 18}
{"loss": 2.397275924682617, "acc": 0.06645610928535461, "length": 1.0, "mode": "train", "epoch": 19}
{"loss": 2.3981690406799316, "acc": 0.062316857278347015, "length": 1.0, "mode": "test", "epoch": 19}
{"loss": 2.39709210395813, "acc": 0.0696144849061966, "length": 1.0, "mode": "train", "epoch": 20}
{"loss": 2.3983123302459717, "acc": 0.0662238746881485, "length": 1.0, "mode": "test", "epoch": 20}
{"loss": 2.3970699310302734, "acc": 0.07156811654567719, "length": 1.0, "mode": "train", "epoch": 21}
{"loss": 2.398453950881958, "acc": 0.06602852046489716, "length": 1.0, "mode": "test", "epoch": 21}
{"loss": 2.3969228267669678, "acc": 0.07436832785606384, "length": 1.0, "mode": "train", "epoch": 22}
{"loss": 2.3986830711364746, "acc": 0.0662238746881485, "length": 1.0, "mode": "test", "epoch": 22}
{"loss": 2.396796226501465, "acc": 0.07550794631242752, "length": 1.0, "mode": "train", "epoch": 23}
{"loss": 2.3989036083221436, "acc": 0.07071693986654282, "length": 1.0, "mode": "test", "epoch": 23}
{"loss": 2.3965842723846436, "acc": 0.07586611062288284, "length": 1.0, "mode": "train", "epoch": 24}
{"loss": 2.399365186691284, "acc": 0.06993553787469864, "length": 1.0, "mode": "test", "epoch": 24}
{"loss": 2.396486282348633, "acc": 0.0779174268245697, "length": 1.0, "mode": "train", "epoch": 25}
{"loss": 2.398932933807373, "acc": 0.07100996375083923, "length": 1.0, "mode": "test", "epoch": 25}
{"loss": 2.396414279937744, "acc": 0.08172701299190521, "length": 1.0, "mode": "train", "epoch": 26}
{"loss": 2.399261236190796, "acc": 0.07130298763513565, "length": 1.0, "mode": "test", "epoch": 26}
{"loss": 2.396226167678833, "acc": 0.08260614424943924, "length": 1.0, "mode": "train", "epoch": 27}
{"loss": 2.3990325927734375, "acc": 0.06954482942819595, "length": 1.0, "mode": "test", "epoch": 27}
{"loss": 2.396153450012207, "acc": 0.08224797993898392, "length": 1.0, "mode": "train", "epoch": 28}
{"loss": 2.4006452560424805, "acc": 0.0732564926147461, "length": 1.0, "mode": "test", "epoch": 28}
{"loss": 2.3959596157073975, "acc": 0.08452722430229187, "length": 1.0, "mode": "train", "epoch": 29}
