# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=128", "--learning_rate=0.001", "--hidden_size=128", "--temperature=1.5", "--temp_update=0.99", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=128, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=128, learning_rate=0.001, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=1130489071, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.99, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.3620870113372803, "acc": 0.08274801820516586, "length": 2.479907989501953, "mode": "train", "epoch": 1}
{"loss": 2.3009023666381836, "acc": 0.10011721402406693, "length": 2.6028521060943604, "mode": "test", "epoch": 1}
{"loss": 2.200620651245117, "acc": 0.1280638724565506, "length": 3.2144880294799805, "mode": "train", "epoch": 2}
{"loss": 2.1026079654693604, "acc": 0.14582926034927368, "length": 3.3341472148895264, "mode": "test", "epoch": 2}
{"loss": 2.0555739402770996, "acc": 0.16312989592552185, "length": 3.5666449069976807, "mode": "train", "epoch": 3}
{"loss": 2.021056890487671, "acc": 0.17327603697776794, "length": 3.721527576446533, "mode": "test", "epoch": 3}
{"loss": 1.9544155597686768, "acc": 0.20710742473602295, "length": 3.923349380493164, "mode": "train", "epoch": 4}
{"loss": 1.9023984670639038, "acc": 0.21928110718727112, "length": 4.113010406494141, "mode": "test", "epoch": 4}
{"loss": 1.7828357219696045, "acc": 0.2590577006340027, "length": 4.1690850257873535, "mode": "train", "epoch": 5}
{"loss": 1.7168238162994385, "acc": 0.2624536156654358, "length": 4.150224685668945, "mode": "test", "epoch": 5}
{"loss": 1.629932165145874, "acc": 0.2921065092086792, "length": 4.229615211486816, "mode": "train", "epoch": 6}
{"loss": 1.6278574466705322, "acc": 0.276518851518631, "length": 4.265676975250244, "mode": "test", "epoch": 6}
{"loss": 1.5614988803863525, "acc": 0.323119580745697, "length": 4.308907985687256, "mode": "train", "epoch": 7}
{"loss": 1.5733723640441895, "acc": 0.3129517436027527, "length": 4.305235385894775, "mode": "test", "epoch": 7}
{"loss": 1.4991809129714966, "acc": 0.35621878504753113, "length": 4.332638263702393, "mode": "train", "epoch": 8}
{"loss": 1.5349723100662231, "acc": 0.32848212122917175, "length": 4.345087051391602, "mode": "test", "epoch": 8}
{"loss": 1.4596227407455444, "acc": 0.3742087483406067, "length": 4.387509822845459, "mode": "train", "epoch": 9}
{"loss": 1.5062317848205566, "acc": 0.35163116455078125, "length": 4.3234028816223145, "mode": "test", "epoch": 9}
{"loss": 1.4199602603912354, "acc": 0.40111833810806274, "length": 4.386932373046875, "mode": "train", "epoch": 10}
{"loss": 1.4683648347854614, "acc": 0.375659316778183, "length": 4.388747692108154, "mode": "test", "epoch": 10}
{"loss": 1.3910062313079834, "acc": 0.4181566536426544, "length": 4.404405117034912, "mode": "train", "epoch": 11}
{"loss": 1.4699435234069824, "acc": 0.3763430416584015, "length": 4.329263687133789, "mode": "test", "epoch": 11}
{"loss": 1.3475823402404785, "acc": 0.4443725049495697, "length": 4.403960704803467, "mode": "train", "epoch": 12}
{"loss": 1.4380613565444946, "acc": 0.4067200720310211, "length": 4.372631549835205, "mode": "test", "epoch": 12}
{"loss": 1.274868130683899, "acc": 0.48637089133262634, "length": 4.457520008087158, "mode": "train", "epoch": 13}
{"loss": 1.3682962656021118, "acc": 0.4379761815071106, "length": 4.441394805908203, "mode": "test", "epoch": 13}
{"loss": 1.174635410308838, "acc": 0.5230058431625366, "length": 4.482723236083984, "mode": "train", "epoch": 14}
{"loss": 1.2979294061660767, "acc": 0.47743698954582214, "length": 4.47616720199585, "mode": "test", "epoch": 14}
{"loss": 1.0902595520019531, "acc": 0.5531169176101685, "length": 4.510554790496826, "mode": "train", "epoch": 15}
{"loss": 1.229710578918457, "acc": 0.4964836835861206, "length": 4.531548976898193, "mode": "test", "epoch": 15}
{"loss": 1.017514705657959, "acc": 0.5794832706451416, "length": 4.625062465667725, "mode": "train", "epoch": 16}
{"loss": 1.1603788137435913, "acc": 0.5192420482635498, "length": 4.731490612030029, "mode": "test", "epoch": 16}
{"loss": 0.952947735786438, "acc": 0.6160166263580322, "length": 4.886776447296143, "mode": "train", "epoch": 17}
{"loss": 1.0611757040023804, "acc": 0.5678843259811401, "length": 4.9624924659729, "mode": "test", "epoch": 17}
{"loss": 0.8355237245559692, "acc": 0.6646773815155029, "length": 5.131886005401611, "mode": "train", "epoch": 18}
{"loss": 0.9609907269477844, "acc": 0.6161359548568726, "length": 5.094451904296875, "mode": "test", "epoch": 18}
{"loss": 0.720238447189331, "acc": 0.7069240808486938, "length": 5.167633056640625, "mode": "train", "epoch": 19}
{"loss": 0.8562794923782349, "acc": 0.6588200926780701, "length": 5.228853225708008, "mode": "test", "epoch": 19}
{"loss": 0.6388961672782898, "acc": 0.7333890199661255, "length": 5.193247318267822, "mode": "train", "epoch": 20}
{"loss": 0.8145241737365723, "acc": 0.6731783747673035, "length": 5.1097869873046875, "mode": "test", "epoch": 20}
{"loss": 0.5989810824394226, "acc": 0.7506325244903564, "length": 5.222928524017334, "mode": "train", "epoch": 21}
{"loss": 0.7942755222320557, "acc": 0.6845086812973022, "length": 5.256495475769043, "mode": "test", "epoch": 21}
{"loss": 0.5477084517478943, "acc": 0.767738938331604, "length": 5.24936056137085, "mode": "train", "epoch": 22}
{"loss": 0.6971583366394043, "acc": 0.7173275947570801, "length": 5.242039680480957, "mode": "test", "epoch": 22}
{"loss": 0.509760856628418, "acc": 0.7836669683456421, "length": 5.258143424987793, "mode": "train", "epoch": 23}
{"loss": 0.663872241973877, "acc": 0.730806827545166, "length": 5.313928604125977, "mode": "test", "epoch": 23}
{"loss": 0.47536584734916687, "acc": 0.8011879324913025, "length": 5.2768120765686035, "mode": "train", "epoch": 24}
{"loss": 0.6628499031066895, "acc": 0.7385231256484985, "length": 5.354854583740234, "mode": "test", "epoch": 24}
{"loss": 0.44942110776901245, "acc": 0.8223455548286438, "length": 5.3104634284973145, "mode": "train", "epoch": 25}
{"loss": 0.6041861772537231, "acc": 0.7738816142082214, "length": 5.227583408355713, "mode": "test", "epoch": 25}
{"loss": 0.38644763827323914, "acc": 0.872511088848114, "length": 5.350858688354492, "mode": "train", "epoch": 26}
{"loss": 0.49937137961387634, "acc": 0.8309240341186523, "length": 5.311486721038818, "mode": "test", "epoch": 26}
{"loss": 0.2851627469062805, "acc": 0.9193047285079956, "length": 5.3949875831604, "mode": "train", "epoch": 27}
