# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=128", "--learning_rate=0.001", "--hidden_size=128", "--temperature=1.5", "--temp_update=0.97", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=128, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=128, learning_rate=0.001, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=1519307843, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.97, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.3786237239837646, "acc": 0.07801838219165802, "length": 2.0700790882110596, "mode": "train", "epoch": 1}
{"loss": 2.349095106124878, "acc": 0.08888454735279083, "length": 1.5880054235458374, "mode": "test", "epoch": 1}
{"loss": 2.232572078704834, "acc": 0.10480569303035736, "length": 2.4763681888580322, "mode": "train", "epoch": 2}
{"loss": 2.198223829269409, "acc": 0.10539168119430542, "length": 2.4310412406921387, "mode": "test", "epoch": 2}
{"loss": 2.160571575164795, "acc": 0.12626512348651886, "length": 2.648310899734497, "mode": "train", "epoch": 3}
{"loss": 2.132537603378296, "acc": 0.13449892401695251, "length": 2.771732807159424, "mode": "test", "epoch": 3}
{"loss": 2.086113929748535, "acc": 0.1460319459438324, "length": 2.792376756668091, "mode": "train", "epoch": 4}
{"loss": 2.0926120281219482, "acc": 0.14026176929473877, "length": 2.7269973754882812, "mode": "test", "epoch": 4}
{"loss": 2.069410562515259, "acc": 0.15331631898880005, "length": 2.768700122833252, "mode": "train", "epoch": 5}
{"loss": 2.079745292663574, "acc": 0.15002930164337158, "length": 2.707364797592163, "mode": "test", "epoch": 5}
{"loss": 2.0520358085632324, "acc": 0.16390344500541687, "length": 2.754317045211792, "mode": "train", "epoch": 6}
{"loss": 2.0682036876678467, "acc": 0.14973627030849457, "length": 2.694373846054077, "mode": "test", "epoch": 6}
{"loss": 2.0433483123779297, "acc": 0.16742612421512604, "length": 2.75179386138916, "mode": "train", "epoch": 7}
{"loss": 2.046802282333374, "acc": 0.1625317484140396, "length": 2.69095516204834, "mode": "test", "epoch": 7}
{"loss": 2.0235791206359863, "acc": 0.183439701795578, "length": 2.742396116256714, "mode": "train", "epoch": 8}
{"loss": 2.0266025066375732, "acc": 0.17268997430801392, "length": 2.725044012069702, "mode": "test", "epoch": 8}
{"loss": 2.0116593837738037, "acc": 0.19203178584575653, "length": 2.7439889907836914, "mode": "train", "epoch": 9}
{"loss": 2.0335986614227295, "acc": 0.1702480912208557, "length": 2.688708782196045, "mode": "test", "epoch": 9}
{"loss": 1.9740080833435059, "acc": 0.21021288633346558, "length": 2.752009153366089, "mode": "train", "epoch": 10}
{"loss": 1.98092520236969, "acc": 0.1916389912366867, "length": 2.7747607231140137, "mode": "test", "epoch": 10}
{"loss": 1.9278358221054077, "acc": 0.2239016890525818, "length": 2.800485372543335, "mode": "train", "epoch": 11}
{"loss": 1.930784821510315, "acc": 0.20931822061538696, "length": 2.775151491165161, "mode": "test", "epoch": 11}
{"loss": 1.880825400352478, "acc": 0.2407544106245041, "length": 2.822798728942871, "mode": "train", "epoch": 12}
{"loss": 1.8880974054336548, "acc": 0.22816956043243408, "length": 2.8301424980163574, "mode": "test", "epoch": 12}
{"loss": 1.8438116312026978, "acc": 0.25818508863449097, "length": 2.8142662048339844, "mode": "train", "epoch": 13}
{"loss": 1.868353247642517, "acc": 0.2372533679008484, "length": 2.8235983848571777, "mode": "test", "epoch": 13}
{"loss": 1.8187830448150635, "acc": 0.2663678228855133, "length": 2.8216230869293213, "mode": "train", "epoch": 14}
{"loss": 1.8478883504867554, "acc": 0.24223481118679047, "length": 2.8097283840179443, "mode": "test", "epoch": 14}
{"loss": 1.7892377376556396, "acc": 0.2808581292629242, "length": 2.852135419845581, "mode": "train", "epoch": 15}
{"loss": 1.8180627822875977, "acc": 0.26821646094322205, "length": 2.832779884338379, "mode": "test", "epoch": 15}
{"loss": 1.7609338760375977, "acc": 0.2935231924057007, "length": 2.856283187866211, "mode": "train", "epoch": 16}
{"loss": 1.7940151691436768, "acc": 0.27563977241516113, "length": 2.877319812774658, "mode": "test", "epoch": 16}
{"loss": 1.7356153726577759, "acc": 0.30529141426086426, "length": 2.884315013885498, "mode": "train", "epoch": 17}
{"loss": 1.7784866094589233, "acc": 0.2826724052429199, "length": 2.8784918785095215, "mode": "test", "epoch": 17}
{"loss": 1.7175285816192627, "acc": 0.31631144881248474, "length": 2.90265154838562, "mode": "train", "epoch": 18}
{"loss": 1.7447890043258667, "acc": 0.29693299531936646, "length": 2.903008460998535, "mode": "test", "epoch": 18}
{"loss": 1.657883644104004, "acc": 0.33819448947906494, "length": 2.9741461277008057, "mode": "train", "epoch": 19}
{"loss": 1.7142380475997925, "acc": 0.3073842525482178, "length": 3.0100605487823486, "mode": "test", "epoch": 19}
{"loss": 1.6154258251190186, "acc": 0.3492685556411743, "length": 3.048638343811035, "mode": "train", "epoch": 20}
{"loss": 1.6582720279693604, "acc": 0.32994726300239563, "length": 3.0484468936920166, "mode": "test", "epoch": 20}
{"loss": 1.5789886713027954, "acc": 0.366618275642395, "length": 3.085256576538086, "mode": "train", "epoch": 21}
{"loss": 1.6233800649642944, "acc": 0.3391287326812744, "length": 3.0545027256011963, "mode": "test", "epoch": 21}
{"loss": 1.5604097843170166, "acc": 0.37500959634780884, "length": 3.090670347213745, "mode": "train", "epoch": 22}
{"loss": 1.5965622663497925, "acc": 0.3506544232368469, "length": 3.1023638248443604, "mode": "test", "epoch": 22}
{"loss": 1.5276907682418823, "acc": 0.3864888548851013, "length": 3.1188762187957764, "mode": "train", "epoch": 23}
{"loss": 1.5821709632873535, "acc": 0.3546591103076935, "length": 3.154815435409546, "mode": "test", "epoch": 23}
{"loss": 1.519560694694519, "acc": 0.3929567337036133, "length": 3.157470464706421, "mode": "train", "epoch": 24}
{"loss": 1.5755009651184082, "acc": 0.3573940098285675, "length": 3.179722547531128, "mode": "test", "epoch": 24}
{"loss": 1.4937195777893066, "acc": 0.40162456035614014, "length": 3.1572799682617188, "mode": "train", "epoch": 25}
{"loss": 1.5668838024139404, "acc": 0.3674545884132385, "length": 3.153740882873535, "mode": "test", "epoch": 25}
{"loss": 1.477809190750122, "acc": 0.40646854043006897, "length": 3.1613142490386963, "mode": "train", "epoch": 26}
{"loss": 1.524590015411377, "acc": 0.38415706157684326, "length": 3.1212151050567627, "mode": "test", "epoch": 26}
{"loss": 1.4651844501495361, "acc": 0.4130985736846924, "length": 3.1461706161499023, "mode": "train", "epoch": 27}
