# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=64", "--learning_rate=0.001", "--hidden_size=256", "--temperature=1.5", "--temp_update=0.99", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=64, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=256, learning_rate=0.001, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=1121668458, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.99, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.404385566711426, "acc": 0.0578373484313488, "length": 1.0884171724319458, "mode": "train", "epoch": 1}
{"loss": 2.400306463241577, "acc": 0.05840984731912613, "length": 1.0, "mode": "test", "epoch": 1}
{"loss": 2.4001851081848145, "acc": 0.06170225143432617, "length": 1.000626802444458, "mode": "train", "epoch": 2}
{"loss": 2.4006054401397705, "acc": 0.059581950306892395, "length": 1.0, "mode": "test", "epoch": 2}
{"loss": 2.3992438316345215, "acc": 0.06183254346251488, "length": 1.0002795457839966, "mode": "train", "epoch": 3}
{"loss": 2.400465726852417, "acc": 0.05518655851483345, "length": 1.0, "mode": "test", "epoch": 3}
{"loss": 2.3989927768707275, "acc": 0.06092078238725662, "length": 1.000238299369812, "mode": "train", "epoch": 4}
{"loss": 2.398872137069702, "acc": 0.0637819916009903, "length": 1.0, "mode": "test", "epoch": 4}
{"loss": 2.3589353561401367, "acc": 0.07574962079524994, "length": 1.4144333600997925, "mode": "train", "epoch": 5}
{"loss": 2.2613134384155273, "acc": 0.10412190109491348, "length": 1.9913069009780884, "mode": "test", "epoch": 5}
{"loss": 2.2128243446350098, "acc": 0.11510193347930908, "length": 2.3333146572113037, "mode": "train", "epoch": 6}
{"loss": 2.185184955596924, "acc": 0.11144755035638809, "length": 2.4017386436462402, "mode": "test", "epoch": 6}
{"loss": 2.160487651824951, "acc": 0.12527236342430115, "length": 2.3785367012023926, "mode": "train", "epoch": 7}
{"loss": 2.150418996810913, "acc": 0.1267825812101364, "length": 2.411799192428589, "mode": "test", "epoch": 7}
{"loss": 2.125159740447998, "acc": 0.13575026392936707, "length": 2.3567123413085938, "mode": "train", "epoch": 8}
{"loss": 2.1372458934783936, "acc": 0.133522167801857, "length": 2.3762452602386475, "mode": "test", "epoch": 8}
{"loss": 2.086373805999756, "acc": 0.15543845295906067, "length": 2.4650144577026367, "mode": "train", "epoch": 9}
{"loss": 2.067638874053955, "acc": 0.16233639419078827, "length": 2.6332292556762695, "mode": "test", "epoch": 9}
{"loss": 2.0102546215057373, "acc": 0.1902078241109848, "length": 2.944380283355713, "mode": "train", "epoch": 10}
{"loss": 2.0053353309631348, "acc": 0.19642508029937744, "length": 3.299863338470459, "mode": "test", "epoch": 10}
{"loss": 1.892006516456604, "acc": 0.2445220649242401, "length": 3.3970746994018555, "mode": "train", "epoch": 11}
{"loss": 1.9062623977661133, "acc": 0.2393045574426651, "length": 3.256690740585327, "mode": "test", "epoch": 11}
{"loss": 1.8069920539855957, "acc": 0.28236648440361023, "length": 3.438718557357788, "mode": "train", "epoch": 12}
{"loss": 1.7874845266342163, "acc": 0.2898027002811432, "length": 3.529693365097046, "mode": "test", "epoch": 12}
{"loss": 1.7053126096725464, "acc": 0.32922783493995667, "length": 3.610438823699951, "mode": "train", "epoch": 13}
{"loss": 1.6929110288619995, "acc": 0.33658918738365173, "length": 3.5240280628204346, "mode": "test", "epoch": 13}
{"loss": 1.6118024587631226, "acc": 0.36256688833236694, "length": 3.7320425510406494, "mode": "train", "epoch": 14}
{"loss": 1.6378859281539917, "acc": 0.34811487793922424, "length": 3.811584234237671, "mode": "test", "epoch": 14}
{"loss": 1.5393836498260498, "acc": 0.3895077705383301, "length": 3.8044114112854004, "mode": "train", "epoch": 15}
{"loss": 1.5844660997390747, "acc": 0.3643289804458618, "length": 3.8286774158477783, "mode": "test", "epoch": 15}
{"loss": 1.4878801107406616, "acc": 0.40635135769844055, "length": 3.8507697582244873, "mode": "train", "epoch": 16}
{"loss": 1.5447828769683838, "acc": 0.3839617073535919, "length": 3.8722407817840576, "mode": "test", "epoch": 16}
{"loss": 1.4473130702972412, "acc": 0.42311421036720276, "length": 3.8591158390045166, "mode": "train", "epoch": 17}
{"loss": 1.5099999904632568, "acc": 0.40759915113449097, "length": 3.834537982940674, "mode": "test", "epoch": 17}
{"loss": 1.413155436515808, "acc": 0.43952104449272156, "length": 3.8999006748199463, "mode": "train", "epoch": 18}
{"loss": 1.454852819442749, "acc": 0.4194178581237793, "length": 3.8871850967407227, "mode": "test", "epoch": 18}
{"loss": 1.3633360862731934, "acc": 0.46828415989875793, "length": 3.931732177734375, "mode": "train", "epoch": 19}
{"loss": 1.4260709285736084, "acc": 0.4474506676197052, "length": 3.8908965587615967, "mode": "test", "epoch": 19}
{"loss": 1.313944935798645, "acc": 0.4954651892185211, "length": 3.9575631618499756, "mode": "train", "epoch": 20}
{"loss": 1.3715009689331055, "acc": 0.47147879004478455, "length": 4.004786014556885, "mode": "test", "epoch": 20}
{"loss": 1.267379879951477, "acc": 0.5236459374427795, "length": 3.9721360206604004, "mode": "train", "epoch": 21}
{"loss": 1.3655445575714111, "acc": 0.4799765646457672, "length": 4.00400447845459, "mode": "test", "epoch": 21}
{"loss": 1.2193692922592163, "acc": 0.5458823442459106, "length": 4.026617527008057, "mode": "train", "epoch": 22}
{"loss": 1.3264847993850708, "acc": 0.5028325915336609, "length": 4.038288593292236, "mode": "test", "epoch": 22}
{"loss": 1.1909040212631226, "acc": 0.5582473278045654, "length": 4.030681133270264, "mode": "train", "epoch": 23}
{"loss": 1.2813059091567993, "acc": 0.5208048224449158, "length": 4.007325649261475, "mode": "test", "epoch": 23}
{"loss": 1.1294187307357788, "acc": 0.5848408341407776, "length": 4.046323776245117, "mode": "train", "epoch": 24}
{"loss": 1.2430297136306763, "acc": 0.5399492383003235, "length": 4.026665210723877, "mode": "test", "epoch": 24}
{"loss": 1.099517822265625, "acc": 0.5948793292045593, "length": 4.059633255004883, "mode": "train", "epoch": 25}
{"loss": 1.2028541564941406, "acc": 0.5534284114837646, "length": 4.075893878936768, "mode": "test", "epoch": 25}
{"loss": 1.0720099210739136, "acc": 0.6040744781494141, "length": 4.069265842437744, "mode": "train", "epoch": 26}
{"loss": 1.164646863937378, "acc": 0.5710099339485168, "length": 4.098847389221191, "mode": "test", "epoch": 26}
{"loss": 1.0681195259094238, "acc": 0.6051002144813538, "length": 4.111097812652588, "mode": "train", "epoch": 27}
