# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=32", "--learning_rate=0.0005", "--hidden_size=128", "--temperature=1.5", "--temp_update=0.99", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=32, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=128, learning_rate=0.0005, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=1019180373, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.99, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.34265398979187, "acc": 0.09094355255365372, "length": 2.487623453140259, "mode": "train", "epoch": 1}
{"loss": 2.3023276329040527, "acc": 0.10988474637269974, "length": 2.1496386528015137, "mode": "test", "epoch": 1}
{"loss": 2.19838809967041, "acc": 0.12056882679462433, "length": 2.731868028640747, "mode": "train", "epoch": 2}
{"loss": 2.165405511856079, "acc": 0.12981051206588745, "length": 2.9660089015960693, "mode": "test", "epoch": 2}
{"loss": 2.0955474376678467, "acc": 0.1513253152370453, "length": 2.9278433322906494, "mode": "train", "epoch": 3}
{"loss": 2.1167733669281006, "acc": 0.1412385255098343, "length": 2.965813636779785, "mode": "test", "epoch": 3}
{"loss": 2.0250232219696045, "acc": 0.1659488081932068, "length": 3.107250213623047, "mode": "train", "epoch": 4}
{"loss": 2.0076889991760254, "acc": 0.16126196086406708, "length": 3.2246532440185547, "mode": "test", "epoch": 4}
{"loss": 1.9685312509536743, "acc": 0.17875254154205322, "length": 3.1566247940063477, "mode": "train", "epoch": 5}
{"loss": 2.0281927585601807, "acc": 0.1737644076347351, "length": 3.149247884750366, "mode": "test", "epoch": 5}
{"loss": 1.940407395362854, "acc": 0.19830043613910675, "length": 3.1522912979125977, "mode": "train", "epoch": 6}
{"loss": 1.931136131286621, "acc": 0.20375072956085205, "length": 3.186657667160034, "mode": "test", "epoch": 6}
{"loss": 1.899540901184082, "acc": 0.2102413773536682, "length": 3.1624789237976074, "mode": "train", "epoch": 7}
{"loss": 1.8828550577163696, "acc": 0.2039460837841034, "length": 3.2072670459747314, "mode": "test", "epoch": 7}
{"loss": 1.8782241344451904, "acc": 0.2200550138950348, "length": 3.171408176422119, "mode": "train", "epoch": 8}
{"loss": 1.8807560205459595, "acc": 0.21107637882232666, "length": 3.1703457832336426, "mode": "test", "epoch": 8}
{"loss": 1.8529093265533447, "acc": 0.23724769055843353, "length": 3.233496904373169, "mode": "train", "epoch": 9}
{"loss": 1.8519352674484253, "acc": 0.22924399375915527, "length": 3.3326821327209473, "mode": "test", "epoch": 9}
{"loss": 1.8276132345199585, "acc": 0.25076210498809814, "length": 3.371274709701538, "mode": "train", "epoch": 10}
{"loss": 1.828001618385315, "acc": 0.24028129875659943, "length": 3.4694275856018066, "mode": "test", "epoch": 10}
{"loss": 1.8025559186935425, "acc": 0.26384955644607544, "length": 3.4500272274017334, "mode": "train", "epoch": 11}
{"loss": 1.8093700408935547, "acc": 0.2508302330970764, "length": 3.465129852294922, "mode": "test", "epoch": 11}
{"loss": 1.7775260210037231, "acc": 0.2778988480567932, "length": 3.4561986923217773, "mode": "train", "epoch": 12}
{"loss": 1.7926006317138672, "acc": 0.2609884738922119, "length": 3.4400272369384766, "mode": "test", "epoch": 12}
{"loss": 1.7481985092163086, "acc": 0.2937229871749878, "length": 3.47143816947937, "mode": "train", "epoch": 13}
{"loss": 1.7608730792999268, "acc": 0.27446767687797546, "length": 3.543660879135132, "mode": "test", "epoch": 13}
{"loss": 1.720729112625122, "acc": 0.3033720552921295, "length": 3.480686664581299, "mode": "train", "epoch": 14}
{"loss": 1.7539732456207275, "acc": 0.2718304395675659, "length": 3.489744186401367, "mode": "test", "epoch": 14}
{"loss": 1.6920018196105957, "acc": 0.3198639154434204, "length": 3.5000152587890625, "mode": "train", "epoch": 15}
{"loss": 1.7204393148422241, "acc": 0.29908186197280884, "length": 3.545809745788574, "mode": "test", "epoch": 15}
{"loss": 1.6595555543899536, "acc": 0.331501305103302, "length": 3.560392141342163, "mode": "train", "epoch": 16}
{"loss": 1.7088298797607422, "acc": 0.30230513215065, "length": 3.5973823070526123, "mode": "test", "epoch": 16}
{"loss": 1.628768801689148, "acc": 0.346872478723526, "length": 3.588768243789673, "mode": "train", "epoch": 17}
{"loss": 1.6669143438339233, "acc": 0.32047274708747864, "length": 3.6664388179779053, "mode": "test", "epoch": 17}
{"loss": 1.5968542098999023, "acc": 0.35798728466033936, "length": 3.6274781227111816, "mode": "train", "epoch": 18}
{"loss": 1.637944221496582, "acc": 0.33483102917671204, "length": 3.622875452041626, "mode": "test", "epoch": 18}
{"loss": 1.5515810251235962, "acc": 0.37752658128738403, "length": 3.7060399055480957, "mode": "train", "epoch": 19}
{"loss": 1.5961023569107056, "acc": 0.34918928146362305, "length": 3.751513957977295, "mode": "test", "epoch": 19}
{"loss": 1.4809974431991577, "acc": 0.40519869327545166, "length": 3.7894840240478516, "mode": "train", "epoch": 20}
{"loss": 1.5081385374069214, "acc": 0.388650119304657, "length": 3.928501605987549, "mode": "test", "epoch": 20}
{"loss": 1.3989601135253906, "acc": 0.4422171711921692, "length": 3.9770760536193848, "mode": "train", "epoch": 21}
{"loss": 1.4478105306625366, "acc": 0.42527836561203003, "length": 4.013381481170654, "mode": "test", "epoch": 21}
{"loss": 1.3174291849136353, "acc": 0.47948819398880005, "length": 4.131240367889404, "mode": "train", "epoch": 22}
{"loss": 1.3671287298202515, "acc": 0.4527251422405243, "length": 4.2286577224731445, "mode": "test", "epoch": 22}
{"loss": 1.230237364768982, "acc": 0.5188807249069214, "length": 4.248744964599609, "mode": "train", "epoch": 23}
{"loss": 1.2885301113128662, "acc": 0.49101388454437256, "length": 4.400468826293945, "mode": "test", "epoch": 23}
{"loss": 1.1427948474884033, "acc": 0.5576817393302917, "length": 4.397927284240723, "mode": "train", "epoch": 24}
{"loss": 1.2422529458999634, "acc": 0.5039070248603821, "length": 4.442176342010498, "mode": "test", "epoch": 24}
{"loss": 1.0716582536697388, "acc": 0.5841014981269836, "length": 4.467920780181885, "mode": "train", "epoch": 25}
{"loss": 1.155173897743225, "acc": 0.5397538542747498, "length": 4.4901347160339355, "mode": "test", "epoch": 25}
{"loss": 1.0213077068328857, "acc": 0.6028433442115784, "length": 4.522571086883545, "mode": "train", "epoch": 26}
{"loss": 1.1162710189819336, "acc": 0.5591912269592285, "length": 4.641335964202881, "mode": "test", "epoch": 26}
{"loss": 0.9822829365730286, "acc": 0.6206151843070984, "length": 4.594638824462891, "mode": "train", "epoch": 27}
