# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=32", "--learning_rate=0.001", "--hidden_size=128", "--temperature=1.5", "--temp_update=0.97", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=32, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=128, learning_rate=0.001, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=622534737, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.97, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.336266040802002, "acc": 0.09311526268720627, "length": 2.1716880798339844, "mode": "train", "epoch": 1}
{"loss": 2.197885513305664, "acc": 0.13498730957508087, "length": 2.584293842315674, "mode": "test", "epoch": 1}
{"loss": 2.027602434158325, "acc": 0.16415640711784363, "length": 3.35914945602417, "mode": "train", "epoch": 2}
{"loss": 1.991294503211975, "acc": 0.16126196086406708, "length": 3.421273708343506, "mode": "test", "epoch": 2}
{"loss": 1.945319652557373, "acc": 0.17796579003334045, "length": 3.5155956745147705, "mode": "train", "epoch": 3}
{"loss": 1.9395312070846558, "acc": 0.1832389086484909, "length": 3.5235397815704346, "mode": "test", "epoch": 3}
{"loss": 1.8848965167999268, "acc": 0.20582805573940277, "length": 3.4964075088500977, "mode": "train", "epoch": 4}
{"loss": 1.8653408288955688, "acc": 0.21009962260723114, "length": 3.4861299991607666, "mode": "test", "epoch": 4}
{"loss": 1.8113431930541992, "acc": 0.23088356852531433, "length": 3.4823875427246094, "mode": "train", "epoch": 5}
{"loss": 1.8180735111236572, "acc": 0.2256300002336502, "length": 3.455655336380005, "mode": "test", "epoch": 5}
{"loss": 1.780394196510315, "acc": 0.25405243039131165, "length": 3.4557876586914062, "mode": "train", "epoch": 6}
{"loss": 1.7864353656768799, "acc": 0.25043952465057373, "length": 3.4363157749176025, "mode": "test", "epoch": 6}
{"loss": 1.7483247518539429, "acc": 0.27364349365234375, "length": 3.4144835472106934, "mode": "train", "epoch": 7}
{"loss": 1.7744035720825195, "acc": 0.2593280076980591, "length": 3.3566126823425293, "mode": "test", "epoch": 7}
{"loss": 1.7121660709381104, "acc": 0.2849481999874115, "length": 3.3434863090515137, "mode": "train", "epoch": 8}
{"loss": 1.7209333181381226, "acc": 0.2775932848453522, "length": 3.442176103591919, "mode": "test", "epoch": 8}
{"loss": 1.663401484489441, "acc": 0.29504141211509705, "length": 3.534039258956909, "mode": "train", "epoch": 9}
{"loss": 1.685462236404419, "acc": 0.27417463064193726, "length": 3.5749170780181885, "mode": "test", "epoch": 9}
{"loss": 1.6315582990646362, "acc": 0.3016471564769745, "length": 3.598102569580078, "mode": "train", "epoch": 10}
{"loss": 1.6773080825805664, "acc": 0.2782770097255707, "length": 3.567591428756714, "mode": "test", "epoch": 10}
{"loss": 1.589698076248169, "acc": 0.31067728996276855, "length": 3.6534621715545654, "mode": "train", "epoch": 11}
{"loss": 1.6370006799697876, "acc": 0.2861887216567993, "length": 3.635573387145996, "mode": "test", "epoch": 11}
{"loss": 1.5665048360824585, "acc": 0.3206890821456909, "length": 3.6397545337677, "mode": "train", "epoch": 12}
{"loss": 1.6092551946640015, "acc": 0.29878881573677063, "length": 3.6330337524414062, "mode": "test", "epoch": 12}
{"loss": 1.5414798259735107, "acc": 0.32974109053611755, "length": 3.726116418838501, "mode": "train", "epoch": 13}
{"loss": 1.5685994625091553, "acc": 0.3181285262107849, "length": 3.7568860054016113, "mode": "test", "epoch": 13}
{"loss": 1.5260015726089478, "acc": 0.34030085802078247, "length": 3.8182647228240967, "mode": "train", "epoch": 14}
{"loss": 1.564681053161621, "acc": 0.3185192346572876, "length": 3.824770450592041, "mode": "test", "epoch": 14}
{"loss": 1.5047279596328735, "acc": 0.3492230474948883, "length": 3.84745454788208, "mode": "train", "epoch": 15}
{"loss": 1.5465677976608276, "acc": 0.3314123749732971, "length": 3.759718656539917, "mode": "test", "epoch": 15}
{"loss": 1.4884748458862305, "acc": 0.3591008186340332, "length": 3.885836362838745, "mode": "train", "epoch": 16}
{"loss": 1.510865569114685, "acc": 0.3412775993347168, "length": 3.851924180984497, "mode": "test", "epoch": 16}
{"loss": 1.472217082977295, "acc": 0.3639470040798187, "length": 3.825775623321533, "mode": "train", "epoch": 17}
{"loss": 1.5055042505264282, "acc": 0.34606367349624634, "length": 3.8401055335998535, "mode": "test", "epoch": 17}
{"loss": 1.4613653421401978, "acc": 0.36804628372192383, "length": 3.7914304733276367, "mode": "train", "epoch": 18}
{"loss": 1.499975323677063, "acc": 0.3412775993347168, "length": 3.7603046894073486, "mode": "test", "epoch": 18}
{"loss": 1.4497064352035522, "acc": 0.37067919969558716, "length": 3.7848706245422363, "mode": "train", "epoch": 19}
{"loss": 1.4933236837387085, "acc": 0.34772416949272156, "length": 3.7956631183624268, "mode": "test", "epoch": 19}
{"loss": 1.441030740737915, "acc": 0.3790784776210785, "length": 3.802807092666626, "mode": "train", "epoch": 20}
{"loss": 1.4926255941390991, "acc": 0.34850555658340454, "length": 3.7695839405059814, "mode": "test", "epoch": 20}
{"loss": 1.4286177158355713, "acc": 0.3809056282043457, "length": 3.8271682262420654, "mode": "train", "epoch": 21}
{"loss": 1.4809874296188354, "acc": 0.3535846769809723, "length": 3.809337854385376, "mode": "test", "epoch": 21}
{"loss": 1.4179185628890991, "acc": 0.38739338517189026, "length": 3.832932233810425, "mode": "train", "epoch": 22}
{"loss": 1.4526512622833252, "acc": 0.3619847595691681, "length": 3.8116819858551025, "mode": "test", "epoch": 22}
{"loss": 1.4218770265579224, "acc": 0.38669440150260925, "length": 3.811758518218994, "mode": "train", "epoch": 23}
{"loss": 1.4650393724441528, "acc": 0.3591521680355072, "length": 3.7977144718170166, "mode": "test", "epoch": 23}
{"loss": 1.4058119058609009, "acc": 0.3953815698623657, "length": 3.8285109996795654, "mode": "train", "epoch": 24}
{"loss": 1.473389983177185, "acc": 0.35651493072509766, "length": 3.7324671745300293, "mode": "test", "epoch": 24}
{"loss": 1.4009177684783936, "acc": 0.39370083808898926, "length": 3.8498079776763916, "mode": "train", "epoch": 25}
{"loss": 1.4433070421218872, "acc": 0.3692127466201782, "length": 3.848701000213623, "mode": "test", "epoch": 25}
{"loss": 1.3932393789291382, "acc": 0.4001566469669342, "length": 3.858961820602417, "mode": "train", "epoch": 26}
{"loss": 1.4421595335006714, "acc": 0.36491501331329346, "length": 3.858859062194824, "mode": "test", "epoch": 26}
{"loss": 1.3885338306427002, "acc": 0.40054431557655334, "length": 3.9078903198242188, "mode": "train", "epoch": 27}
