# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=128", "--learning_rate=0.0005", "--hidden_size=256", "--temperature=1.5", "--temp_update=0.97", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=128, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=256, learning_rate=0.0005, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=672459169, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.97, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.3943231105804443, "acc": 0.06981032341718674, "length": 1.587539553642273, "mode": "train", "epoch": 1}
{"loss": 2.366384267807007, "acc": 0.07511232793331146, "length": 1.5635865926742554, "mode": "test", "epoch": 1}
{"loss": 2.2517688274383545, "acc": 0.12333258241415024, "length": 2.4149067401885986, "mode": "train", "epoch": 2}
{"loss": 2.1787004470825195, "acc": 0.13889431953430176, "length": 2.675424814224243, "mode": "test", "epoch": 2}
{"loss": 2.1069371700286865, "acc": 0.1587449312210083, "length": 2.939119577407837, "mode": "train", "epoch": 3}
{"loss": 2.0503077507019043, "acc": 0.165755033493042, "length": 3.1389920711517334, "mode": "test", "epoch": 3}
{"loss": 1.9782418012619019, "acc": 0.1898079514503479, "length": 3.2596518993377686, "mode": "train", "epoch": 4}
{"loss": 1.940598487854004, "acc": 0.19896464049816132, "length": 3.3415706157684326, "mode": "test", "epoch": 4}
{"loss": 1.9189281463623047, "acc": 0.20440219342708588, "length": 3.377723455429077, "mode": "train", "epoch": 5}
{"loss": 1.913253664970398, "acc": 0.20785309374332428, "length": 3.422543525695801, "mode": "test", "epoch": 5}
{"loss": 1.8917101621627808, "acc": 0.22282357513904572, "length": 3.4333415031433105, "mode": "train", "epoch": 6}
{"loss": 1.8812391757965088, "acc": 0.2305137664079666, "length": 3.5016605854034424, "mode": "test", "epoch": 6}
{"loss": 1.858317494392395, "acc": 0.24113430082798004, "length": 3.4345767498016357, "mode": "train", "epoch": 7}
{"loss": 1.8614286184310913, "acc": 0.23940221965312958, "length": 3.4906232357025146, "mode": "test", "epoch": 7}
{"loss": 1.829393982887268, "acc": 0.2568328380584717, "length": 3.43457293510437, "mode": "train", "epoch": 8}
{"loss": 1.8394256830215454, "acc": 0.25249072909355164, "length": 3.521488666534424, "mode": "test", "epoch": 8}
{"loss": 1.7972912788391113, "acc": 0.27297744154930115, "length": 3.466339349746704, "mode": "train", "epoch": 9}
{"loss": 1.807461142539978, "acc": 0.26362571120262146, "length": 3.43719482421875, "mode": "test", "epoch": 9}
{"loss": 1.756046175956726, "acc": 0.2958044111728668, "length": 3.49220609664917, "mode": "train", "epoch": 10}
{"loss": 1.7569551467895508, "acc": 0.2918538749217987, "length": 3.5455167293548584, "mode": "test", "epoch": 10}
{"loss": 1.683663249015808, "acc": 0.32604777812957764, "length": 3.5733139514923096, "mode": "train", "epoch": 11}
{"loss": 1.6960395574569702, "acc": 0.3122680187225342, "length": 3.5901544094085693, "mode": "test", "epoch": 11}
{"loss": 1.619533658027649, "acc": 0.352841317653656, "length": 3.6462831497192383, "mode": "train", "epoch": 12}
{"loss": 1.640567421913147, "acc": 0.3377612829208374, "length": 3.732760190963745, "mode": "test", "epoch": 12}
{"loss": 1.5672451257705688, "acc": 0.36978384852409363, "length": 3.7215564250946045, "mode": "train", "epoch": 13}
{"loss": 1.6354010105133057, "acc": 0.3381519913673401, "length": 3.741258144378662, "mode": "test", "epoch": 13}
{"loss": 1.541129231452942, "acc": 0.3844842314720154, "length": 3.7114570140838623, "mode": "train", "epoch": 14}
{"loss": 1.5548295974731445, "acc": 0.37018948793411255, "length": 3.8020122051239014, "mode": "test", "epoch": 14}
{"loss": 1.5110708475112915, "acc": 0.39224815368652344, "length": 3.7637505531311035, "mode": "train", "epoch": 15}
{"loss": 1.5612481832504272, "acc": 0.3665755093097687, "length": 3.8436217308044434, "mode": "test", "epoch": 15}
{"loss": 1.4920120239257812, "acc": 0.40325507521629333, "length": 3.7708194255828857, "mode": "train", "epoch": 16}
{"loss": 1.5338071584701538, "acc": 0.3795663118362427, "length": 3.812365770339966, "mode": "test", "epoch": 16}
{"loss": 1.4699758291244507, "acc": 0.4123537242412567, "length": 3.7907421588897705, "mode": "train", "epoch": 17}
{"loss": 1.5027307271957397, "acc": 0.39187341928482056, "length": 3.8181285858154297, "mode": "test", "epoch": 17}
{"loss": 1.4627354145050049, "acc": 0.4141727387905121, "length": 3.796104907989502, "mode": "train", "epoch": 18}
{"loss": 1.5539205074310303, "acc": 0.3777104914188385, "length": 3.804551601409912, "mode": "test", "epoch": 18}
{"loss": 1.4427690505981445, "acc": 0.42451542615890503, "length": 3.805570363998413, "mode": "train", "epoch": 19}
{"loss": 1.4880602359771729, "acc": 0.39646413922309875, "length": 3.864426612854004, "mode": "test", "epoch": 19}
{"loss": 1.4206517934799194, "acc": 0.4352557957172394, "length": 3.847585439682007, "mode": "train", "epoch": 20}
{"loss": 1.4557040929794312, "acc": 0.4131666421890259, "length": 3.8560266494750977, "mode": "test", "epoch": 20}
{"loss": 1.407004714012146, "acc": 0.4447624683380127, "length": 3.839614152908325, "mode": "train", "epoch": 21}
{"loss": 1.4455982446670532, "acc": 0.413068950176239, "length": 3.8308262825012207, "mode": "test", "epoch": 21}
{"loss": 1.378213882446289, "acc": 0.454483300447464, "length": 3.915862560272217, "mode": "train", "epoch": 22}
{"loss": 1.3969625234603882, "acc": 0.4429576098918915, "length": 3.9662044048309326, "mode": "test", "epoch": 22}
{"loss": 1.327136516571045, "acc": 0.4776950180530548, "length": 4.0625481605529785, "mode": "train", "epoch": 23}
{"loss": 1.425413966178894, "acc": 0.43250635266304016, "length": 4.035846710205078, "mode": "test", "epoch": 23}
{"loss": 1.3187942504882812, "acc": 0.47049811482429504, "length": 4.0939812660217285, "mode": "train", "epoch": 24}
{"loss": 1.3180803060531616, "acc": 0.4650322198867798, "length": 4.1224846839904785, "mode": "test", "epoch": 24}
{"loss": 1.258771300315857, "acc": 0.49397242069244385, "length": 4.137919902801514, "mode": "train", "epoch": 25}
{"loss": 1.3224515914916992, "acc": 0.466106653213501, "length": 4.0469818115234375, "mode": "test", "epoch": 25}
{"loss": 1.266352653503418, "acc": 0.49657219648361206, "length": 4.135868549346924, "mode": "train", "epoch": 26}
{"loss": 1.360530138015747, "acc": 0.4618089497089386, "length": 4.2334442138671875, "mode": "test", "epoch": 26}
{"loss": 1.2567740678787231, "acc": 0.5001732110977173, "length": 4.188808917999268, "mode": "train", "epoch": 27}
