# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=32", "--learning_rate=0.001", "--hidden_size=128", "--temperature=1.5", "--temp_update=0.99", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=32, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=128, learning_rate=0.001, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=1810736257, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.99, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.3129053115844727, "acc": 0.09109460562467575, "length": 2.505002021789551, "mode": "train", "epoch": 1}
{"loss": 2.2021806240081787, "acc": 0.1054893508553505, "length": 2.868626594543457, "mode": "test", "epoch": 1}
{"loss": 2.1884469985961914, "acc": 0.11133081465959549, "length": 2.9093356132507324, "mode": "train", "epoch": 2}
{"loss": 2.1488027572631836, "acc": 0.13440124690532684, "length": 3.0657355785369873, "mode": "test", "epoch": 2}
{"loss": 2.0902421474456787, "acc": 0.15579617023468018, "length": 3.3523902893066406, "mode": "train", "epoch": 3}
{"loss": 2.0724411010742188, "acc": 0.16096894443035126, "length": 3.3717522621154785, "mode": "test", "epoch": 3}
{"loss": 2.016299247741699, "acc": 0.17172931134700775, "length": 3.4312705993652344, "mode": "train", "epoch": 4}
{"loss": 2.005585193634033, "acc": 0.1744481325149536, "length": 3.479097366333008, "mode": "test", "epoch": 4}
{"loss": 1.9762916564941406, "acc": 0.18474417924880981, "length": 3.470308542251587, "mode": "train", "epoch": 5}
{"loss": 1.9894218444824219, "acc": 0.17679233849048615, "length": 3.462590456008911, "mode": "test", "epoch": 5}
{"loss": 1.9507538080215454, "acc": 0.1953095942735672, "length": 3.4600391387939453, "mode": "train", "epoch": 6}
{"loss": 1.9392099380493164, "acc": 0.1986716091632843, "length": 3.465618371963501, "mode": "test", "epoch": 6}
{"loss": 1.870570182800293, "acc": 0.23160482943058014, "length": 3.466442346572876, "mode": "train", "epoch": 7}
{"loss": 1.900950312614441, "acc": 0.22582535445690155, "length": 3.4772417545318604, "mode": "test", "epoch": 7}
{"loss": 1.7918870449066162, "acc": 0.25543269515037537, "length": 3.4606831073760986, "mode": "train", "epoch": 8}
{"loss": 1.894656777381897, "acc": 0.23432311415672302, "length": 3.4557530879974365, "mode": "test", "epoch": 8}
{"loss": 1.7636913061141968, "acc": 0.27178993821144104, "length": 3.4991934299468994, "mode": "train", "epoch": 9}
{"loss": 1.8603270053863525, "acc": 0.2501465082168579, "length": 3.4711856842041016, "mode": "test", "epoch": 9}
{"loss": 1.732215166091919, "acc": 0.29131102561950684, "length": 3.5100743770599365, "mode": "train", "epoch": 10}
{"loss": 1.876566767692566, "acc": 0.2536628246307373, "length": 3.502441883087158, "mode": "test", "epoch": 10}
{"loss": 1.7088383436203003, "acc": 0.3038649559020996, "length": 3.5066466331481934, "mode": "train", "epoch": 11}
{"loss": 1.8885383605957031, "acc": 0.26782575249671936, "length": 3.484860420227051, "mode": "test", "epoch": 11}
{"loss": 1.6784249544143677, "acc": 0.3236541450023651, "length": 3.5335114002227783, "mode": "train", "epoch": 12}
{"loss": 1.804641604423523, "acc": 0.2936120331287384, "length": 3.5444421768188477, "mode": "test", "epoch": 12}
{"loss": 1.6250337362289429, "acc": 0.34678009152412415, "length": 3.545079231262207, "mode": "train", "epoch": 13}
{"loss": 1.706543207168579, "acc": 0.3279937505722046, "length": 3.5638797283172607, "mode": "test", "epoch": 13}
{"loss": 1.550842523574829, "acc": 0.38082391023635864, "length": 3.599442720413208, "mode": "train", "epoch": 14}
{"loss": 1.6166954040527344, "acc": 0.35329166054725647, "length": 3.6204335689544678, "mode": "test", "epoch": 14}
{"loss": 1.501733660697937, "acc": 0.4022487998008728, "length": 3.643770217895508, "mode": "train", "epoch": 15}
{"loss": 1.5867021083831787, "acc": 0.3683336675167084, "length": 3.698867082595825, "mode": "test", "epoch": 15}
{"loss": 1.4586267471313477, "acc": 0.421979159116745, "length": 3.6952617168426514, "mode": "train", "epoch": 16}
{"loss": 1.5830649137496948, "acc": 0.3825942575931549, "length": 3.7092206478118896, "mode": "test", "epoch": 16}
{"loss": 1.418980598449707, "acc": 0.4397585391998291, "length": 3.732165575027466, "mode": "train", "epoch": 17}
{"loss": 1.5318695306777954, "acc": 0.39187341928482056, "length": 3.7558116912841797, "mode": "test", "epoch": 17}
{"loss": 1.3886390924453735, "acc": 0.45632249116897583, "length": 3.7449452877044678, "mode": "train", "epoch": 18}
{"loss": 1.5162383317947388, "acc": 0.4050595760345459, "length": 3.7680211067199707, "mode": "test", "epoch": 18}
{"loss": 1.341251015663147, "acc": 0.47948238253593445, "length": 3.796377420425415, "mode": "train", "epoch": 19}
{"loss": 1.454499363899231, "acc": 0.4330924153327942, "length": 3.883375644683838, "mode": "test", "epoch": 19}
{"loss": 1.2270725965499878, "acc": 0.5247249007225037, "length": 4.194549083709717, "mode": "train", "epoch": 20}
{"loss": 1.2902730703353882, "acc": 0.5030279159545898, "length": 4.308067798614502, "mode": "test", "epoch": 20}
{"loss": 1.0631986856460571, "acc": 0.5771598815917969, "length": 4.435166835784912, "mode": "train", "epoch": 21}
{"loss": 1.2072590589523315, "acc": 0.5285211801528931, "length": 4.489255905151367, "mode": "test", "epoch": 21}
{"loss": 0.9466549754142761, "acc": 0.6182864904403687, "length": 4.5635666847229, "mode": "train", "epoch": 22}
{"loss": 1.0768606662750244, "acc": 0.5825356245040894, "length": 4.59171724319458, "mode": "test", "epoch": 22}
{"loss": 0.8285907506942749, "acc": 0.670214831829071, "length": 4.675141334533691, "mode": "train", "epoch": 23}
{"loss": 0.9671279788017273, "acc": 0.6163313388824463, "length": 4.736862659454346, "mode": "test", "epoch": 23}
{"loss": 0.7246978282928467, "acc": 0.7189123034477234, "length": 4.781256198883057, "mode": "train", "epoch": 24}
{"loss": 0.8830940127372742, "acc": 0.6632154583930969, "length": 4.739109039306641, "mode": "test", "epoch": 24}
{"loss": 0.6169945597648621, "acc": 0.764750063419342, "length": 4.858015060424805, "mode": "train", "epoch": 25}
{"loss": 0.7675493955612183, "acc": 0.7107833623886108, "length": 4.807677268981934, "mode": "test", "epoch": 25}
{"loss": 0.49355536699295044, "acc": 0.8286228775978088, "length": 4.97719669342041, "mode": "train", "epoch": 26}
{"loss": 0.6005071401596069, "acc": 0.7911701798439026, "length": 5.005274295806885, "mode": "test", "epoch": 26}
{"loss": 0.34498193860054016, "acc": 0.8934710621833801, "length": 5.046844959259033, "mode": "train", "epoch": 27}
