# ["--data_set_name=dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds", "--n_epochs=60", "--batch_size=64", "--learning_rate=0.0005", "--hidden_size=128", "--temperature=1.5", "--temp_update=0.97", "--length_cost=0.0", "--vocab_size_factor=3"]
data loaded from: ../zoo/intentional_game/data/dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds

opts
 Namespace(batch_size=64, checkpoint_dir=None, checkpoint_freq=0, cuda=True, data_set_name='dim[4, 4, 4, 4, 4]_dist10-0_scale10_upsampleTrue_balancedFalse.ds', device=device(type='cuda'), distributed_context=DistributedContext(is_distributed=False, rank=0, local_rank=0, world_size=1, mode='none'), distributed_port=18363, fp16=False, hidden_size=128, learning_rate=0.0005, length_cost=0.0, load_from_checkpoint=None, lr=0.01, max_len=1, mode='gs', n_epochs=60, no_cuda=False, optimizer='adam', preemptable=False, random_seed=1973501428, receiver_cell='gru', save_interaction_freq=0, sender_cell='gru', temp_update=0.97, temperature=1.5, tensorboard=False, tensorboard_dir='runs/', update_freq=1, validation_freq=1, vocab_size=10, vocab_size_factor=3)
{"loss": 2.3665575981140137, "acc": 0.08334235101938248, "length": 2.8650922775268555, "mode": "train", "epoch": 1}
{"loss": 2.3176889419555664, "acc": 0.11027544736862183, "length": 3.457413673400879, "mode": "test", "epoch": 1}
{"loss": 2.2332870960235596, "acc": 0.12164955586194992, "length": 3.206757068634033, "mode": "train", "epoch": 2}
{"loss": 2.16668438911438, "acc": 0.1320570409297943, "length": 3.2538580894470215, "mode": "test", "epoch": 2}
{"loss": 2.1096103191375732, "acc": 0.14889995753765106, "length": 3.5392560958862305, "mode": "train", "epoch": 3}
{"loss": 2.0969743728637695, "acc": 0.15569446980953217, "length": 3.5890798568725586, "mode": "test", "epoch": 3}
{"loss": 2.040111541748047, "acc": 0.18902888894081116, "length": 3.624706268310547, "mode": "train", "epoch": 4}
{"loss": 2.0053741931915283, "acc": 0.20277397334575653, "length": 3.6586246490478516, "mode": "test", "epoch": 4}
{"loss": 1.9585798978805542, "acc": 0.2188584804534912, "length": 3.6778314113616943, "mode": "train", "epoch": 5}
{"loss": 1.9390009641647339, "acc": 0.20853681862354279, "length": 3.7630395889282227, "mode": "test", "epoch": 5}
{"loss": 1.8704164028167725, "acc": 0.233565092086792, "length": 3.756221055984497, "mode": "train", "epoch": 6}
{"loss": 1.8694101572036743, "acc": 0.22221137583255768, "length": 3.7725141048431396, "mode": "test", "epoch": 6}
{"loss": 1.807103157043457, "acc": 0.24795955419540405, "length": 3.89701247215271, "mode": "train", "epoch": 7}
{"loss": 1.8052476644515991, "acc": 0.2435045838356018, "length": 3.923031806945801, "mode": "test", "epoch": 7}
{"loss": 1.7699028253555298, "acc": 0.2595873773097992, "length": 3.9197559356689453, "mode": "train", "epoch": 8}
{"loss": 1.780777931213379, "acc": 0.2470209002494812, "length": 3.9297714233398438, "mode": "test", "epoch": 8}
{"loss": 1.7533081769943237, "acc": 0.268438458442688, "length": 3.919433116912842, "mode": "train", "epoch": 9}
{"loss": 1.7638161182403564, "acc": 0.25278374552726746, "length": 3.946669340133667, "mode": "test", "epoch": 9}
{"loss": 1.7405102252960205, "acc": 0.2718435227870941, "length": 3.924502372741699, "mode": "train", "epoch": 10}
{"loss": 1.7681528329849243, "acc": 0.25493261218070984, "length": 3.9586832523345947, "mode": "test", "epoch": 10}
{"loss": 1.729408860206604, "acc": 0.27754533290863037, "length": 3.925492763519287, "mode": "train", "epoch": 11}
{"loss": 1.7557827234268188, "acc": 0.26089081168174744, "length": 3.9562413692474365, "mode": "test", "epoch": 11}
{"loss": 1.7174478769302368, "acc": 0.2849966883659363, "length": 3.9114339351654053, "mode": "train", "epoch": 12}
{"loss": 1.736919641494751, "acc": 0.27202579379081726, "length": 3.9215667247772217, "mode": "test", "epoch": 12}
{"loss": 1.707971453666687, "acc": 0.2888602614402771, "length": 3.921781063079834, "mode": "train", "epoch": 13}
{"loss": 1.7514232397079468, "acc": 0.26616525650024414, "length": 3.9043757915496826, "mode": "test", "epoch": 13}
{"loss": 1.6971654891967773, "acc": 0.29603734612464905, "length": 3.934082269668579, "mode": "train", "epoch": 14}
{"loss": 1.7175301313400269, "acc": 0.28677475452423096, "length": 3.944911003112793, "mode": "test", "epoch": 14}
{"loss": 1.6857537031173706, "acc": 0.2995334565639496, "length": 3.9343903064727783, "mode": "train", "epoch": 15}
{"loss": 1.707045555114746, "acc": 0.2876538336277008, "length": 3.944617986679077, "mode": "test", "epoch": 15}
{"loss": 1.6740493774414062, "acc": 0.3086200952529907, "length": 3.933537006378174, "mode": "train", "epoch": 16}
{"loss": 1.7024415731430054, "acc": 0.2912678122520447, "length": 3.9453017711639404, "mode": "test", "epoch": 16}
{"loss": 1.6620457172393799, "acc": 0.3113850951194763, "length": 3.928295850753784, "mode": "train", "epoch": 17}
{"loss": 1.7084578275680542, "acc": 0.2852119505405426, "length": 3.9148271083831787, "mode": "test", "epoch": 17}
{"loss": 1.6562978029251099, "acc": 0.31030741333961487, "length": 3.9334819316864014, "mode": "train", "epoch": 18}
{"loss": 1.6876283884048462, "acc": 0.29204922914505005, "length": 3.935925006866455, "mode": "test", "epoch": 18}
{"loss": 1.6467092037200928, "acc": 0.3201964199542999, "length": 3.9337258338928223, "mode": "train", "epoch": 19}
{"loss": 1.6842705011367798, "acc": 0.2954678535461426, "length": 3.9321155548095703, "mode": "test", "epoch": 19}
{"loss": 1.6419084072113037, "acc": 0.32399359345436096, "length": 3.939436435699463, "mode": "train", "epoch": 20}
{"loss": 1.6748793125152588, "acc": 0.29908186197280884, "length": 3.945399522781372, "mode": "test", "epoch": 20}
{"loss": 1.6283800601959229, "acc": 0.3264361023902893, "length": 3.94145131111145, "mode": "train", "epoch": 21}
{"loss": 1.6686038970947266, "acc": 0.3021097779273987, "length": 3.950674057006836, "mode": "test", "epoch": 21}
{"loss": 1.6228458881378174, "acc": 0.32760462164878845, "length": 3.9425573348999023, "mode": "train", "epoch": 22}
{"loss": 1.6631910800933838, "acc": 0.30289119482040405, "length": 3.959074020385742, "mode": "test", "epoch": 22}
{"loss": 1.613059401512146, "acc": 0.3308861553668976, "length": 3.9463729858398438, "mode": "train", "epoch": 23}
{"loss": 1.656275987625122, "acc": 0.30533307790756226, "length": 3.9188318252563477, "mode": "test", "epoch": 23}
{"loss": 1.6167367696762085, "acc": 0.32949334383010864, "length": 3.945462226867676, "mode": "train", "epoch": 24}
{"loss": 1.64329993724823, "acc": 0.3072865903377533, "length": 3.9509670734405518, "mode": "test", "epoch": 24}
{"loss": 1.5993493795394897, "acc": 0.3354048430919647, "length": 3.94462251663208, "mode": "train", "epoch": 25}
{"loss": 1.6332168579101562, "acc": 0.31256103515625, "length": 3.9582927227020264, "mode": "test", "epoch": 25}
{"loss": 1.5907783508300781, "acc": 0.3347071409225464, "length": 3.94804048538208, "mode": "train", "epoch": 26}
{"loss": 1.6370056867599487, "acc": 0.30963078141212463, "length": 3.9572181701660156, "mode": "test", "epoch": 26}
{"loss": 1.582295298576355, "acc": 0.34420332312583923, "length": 3.948359489440918, "mode": "train", "epoch": 27}
